Name,Data,Time,Latitude,Longitude
image1,28/04/20 06:12:32,1.675,104.43
image2,28/04/20 06:12:48,0.864,105.005
image3,28/04/20 06:13:03,0.104,105.543
image4,28/04/20 06:13:19,-0.706,106.117
image5,28/04/20 06:13:34,-1.466,106.656
image6,28/04/20 06:13:50,-2.277,107.23
image7,28/04/20 06:14:05,-3.036,107.77
image8,28/04/20 06:14:21,-3.846,108.346
image9,28/04/20 06:14:36,-4.604,108.888
image10,28/04/20 06:14:52,-5.413,109.467
image11,28/04/20 06:15:07,-6.17,110.011
image12,28/04/20 06:15:24,-7.027,110.63
image13,28/04/20 06:15:39,-7.783,111.179
image14,28/04/20 06:15:55,-8.588,111.766
image15,28/04/20 06:16:10,-9.342,112.319
image16,28/04/20 06:16:26,-10.145,112.912
image17,28/04/20 06:16:41,-10.896,113.471
image18,28/04/20 06:16:57,-11.696,114.07
image19,28/04/20 06:17:13,-12.495,114.674
image20,28/04/20 06:17:28,-13.242,115.243
image21,28/04/20 06:17:44,-14.037,115.855
image22,28/04/20 06:17:59,-14.781,116.432
image23,28/04/20 06:18:15,-15.572,117.053
image24,28/04/20 06:18:30,-16.312,117.64
image25,28/04/20 06:18:46,-17.099,118.272
image26,28/04/20 06:19:01,-17.834,118.869
image27,28/04/20 06:19:17,-18.616,119.513
image28,28/04/20 06:19:32,-19.347,120.122
image29,28/04/20 06:19:48,-20.123,120.778
image30,28/04/20 06:20:03,-20.849,121.4
image31,28/04/20 06:20:19,-21.619,122.07
image32,28/04/20 06:20:35,-22.387,122.748
image33,28/04/20 06:20:51,-23.151,123.435
image34,28/04/20 06:21:06,-23.863,124.087
image35,28/04/20 06:21:22,-24.62,124.79
image36,28/04/20 06:21:37,-25.326,125.458
image37,28/04/20 06:21:53,-26.074,126.18
image38,28/04/20 06:22:08,-26.772,126.866
image39,28/04/20 06:22:24,-27.512,127.608
image40,28/04/20 06:22:39,-28.202,128.314
image41,28/04/20 06:22:55,-28.932,129.078
image42,28/04/20 06:23:11,-29.658,129.853
image43,28/04/20 06:23:26,-30.333,130.591
image44,28/04/20 06:23:42,-31.047,131.39
image45,28/04/20 06:23:57,-31.712,132.151
image46,28/04/20 06:24:13,-32.415,132.976
image47,28/04/20 06:24:28,-33.068,133.762
image48,28/04/20 06:24:44,-33.758,134.614
image49,28/04/20 06:24:59,-34.399,135.427
image50,28/04/20 06:25:16,-35.118,136.364
image51,28/04/20 06:25:31,-35.744,137.206
image52,28/04/20 06:25:47,-36.406,138.119
image53,28/04/20 06:26:02,-37.018,138.991
image54,28/04/20 06:26:18,-37.663,139.937
image55,28/04/20 06:26:33,-38.26,140.84
image56,28/04/20 06:26:49,-38.887,141.821
image57,28/04/20 06:27:04,-39.467,142.757
image58,28/04/20 06:27:20,-40.075,143.775
image59,28/04/20 06:27:35,-40.636,144.746
image60,28/04/20 06:27:51,-41.225,145.801
image61,28/04/20 06:28:06,-41.766,146.808
image62,28/04/20 06:28:22,-42.332,147.903
image63,28/04/20 06:28:37,-42.852,148.948
image64,28/04/20 06:28:53,-43.395,150.083
image65,28/04/20 06:29:08,-43.892,151.166
image66,28/04/20 06:29:24,-44.41,152.343
image67,28/04/20 06:29:39,-44.882,153.467
image68,28/04/20 06:29:55,-45.372,154.686
image69,28/04/20 06:30:10,-45.819,155.85
image70,28/04/20 06:30:26,-46.28,157.112
image71,28/04/20 06:30:42,-46.726,158.397
image72,28/04/20 06:30:57,-47.129,159.621
image73,28/04/20 06:31:13,-47.542,160.948
image74,28/04/20 06:31:29,-47.939,162.297
image75,28/04/20 06:31:44,-48.295,163.581
image76,28/04/20 06:32:00,-48.657,164.971
image77,28/04/20 06:32:15,-48.979,166.293
image78,28/04/20 06:32:31,-49.304,167.722
image79,28/04/20 06:32:46,-49.591,169.08
image80,28/04/20 06:33:02,-49.878,170.546
image81,28/04/20 06:33:17,-50.128,171.936
image82,28/04/20 06:33:33,-50.375,173.435
image83,28/04/20 06:33:48,-50.587,174.855
image84,28/04/20 06:34:04,-50.793,176.383
image85,28/04/20 06:34:19,-50.965,177.828
image86,28/04/20 06:34:35,-51.128,179.381
image87,28/04/20 06:34:50,-51.259,-179.153
image88,28/04/20 06:35:06,-51.378,-177.581
image89,28/04/20 06:35:21,-51.468,-176.1
image90,28/04/20 06:35:37,-51.542,-174.514
image91,28/04/20 06:35:52,-51.59,-173.024
image92,28/04/20 06:36:08,-51.618,-171.431
image93,28/04/20 06:36:23,-51.624,-169.937
image94,28/04/20 06:36:39,-51.607,-168.343
image95,28/04/20 06:36:54,-51.57,-166.851
image96,28/04/20 06:37:10,-51.507,-165.263
image97,28/04/20 06:37:25,-51.428,-163.779
image98,28/04/20 06:37:41,-51.321,-162.203
image99,28/04/20 06:37:56,-51.2,-160.733
image100,28/04/20 06:38:12,-51.048,-159.175
image101,28/04/20 06:38:27,-50.886,-157.724
image102,28/04/20 06:38:43,-50.692,-156.189
image103,28/04/20 06:38:58,-50.49,-154.763
image104,28/04/20 06:39:14,-50.254,-153.256
image105,28/04/20 06:39:29,-50.013,-151.858
image106,28/04/20 06:39:45,-49.736,-150.383
image107,28/04/20 06:40:00,-49.458,-149.017
image108,28/04/20 06:40:16,-49.143,-147.579
image109,28/04/20 06:40:32,-48.808,-146.16
image110,28/04/20 06:40:48,-48.454,-144.761
image111,28/04/20 06:41:03,-48.106,-143.469
image112,28/04/20 06:41:19,-47.717,-142.11
image113,28/04/20 06:41:34,-47.337,-140.857
